eventid,iyear,imonth,iday,country,country_txt,region,region_txt,latitude,longitude,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,gname,weaptype1,weaptype1_txt,nkill,nkillter,nwound,nwoundte,property,propextent,propextent_txt
201401040027,2014,1,4,95,Iraq,10,Middle East & North Africa,35.998266,42.826547,1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,1,0,0,0,-9,,
201401040028,2014,1,4,95,Iraq,10,Middle East & North Africa,36.083796,42.377322,1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,3,0,3,0,-9,,
201401040029,2014,1,5,95,Iraq,10,Middle East & North Africa,34.929167,43.493056,1,0,3,Bombing/Explosion,4,Military,Abu Jaafar al-Mansur Brigades,6,Explosives/Bombs/Dynamite,0,0,2,0,-9,,
201401040030,2014,1,4,95,Iraq,10,Middle East & North Africa,36.34,43.13,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,5,Firearms,1,0,0,0,0,,
201401040031,2014,1,4,95,Iraq,10,Middle East & North Africa,36.16417,43.25966,1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,0,0,0,0,1,3,Minor (likely < $1 million)
201401040032,2014,1,4,95,Iraq,10,Middle East & North Africa,36.142311,43.024778,1,0,2,Armed Assault,4,Military,Unknown,5,Firearms,1,1,0,0,-9,,
201401040034,2014,1,4,228,Yemen,10,Middle East & North Africa,17.088291,49.403801,1,0,3,Bombing/Explosion,21,Utilities,Hadramawt Tribes Alliance,6,Explosives/Bombs/Dynamite,0,0,0,0,1,4,Unknown
201401040037,2014,1,4,95,Iraq,10,Middle East & North Africa,34.533712,43.494015,1,0,2,Armed Assault,4,Military,Unknown,5,Firearms,0,0,4,0,1,4,Unknown
201401040040,2014,1,4,4,Afghanistan,6,South Asia,34.536258,69.182618,1,0,3,Bombing/Explosion,4,Military,Taliban,6,Explosives/Bombs/Dynamite,0,0,0,0,-9,,
201401040041,2014,1,4,153,Pakistan,6,South Asia,30.252129,66.955522,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,4,0,1,3,Minor (likely < $1 million)
201401040042,2014,1,4,4,Afghanistan,6,South Asia,31.823601,64.564087,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Taliban,6,Explosives/Bombs/Dynamite,5,0,0,0,1,3,Minor (likely < $1 million)
201401040043,2014,1,4,60,Egypt,10,Middle East & North Africa,30.882987,34.064142,1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,1,0,2,0,-9,,
201401040045,2014,1,4,95,Iraq,10,Middle East & North Africa,36.34,43.13,1,0,2,Armed Assault,4,Military,Unknown,5,Firearms,1,1,0,0,-9,,
201401040046,2014,1,4,92,India,6,South Asia,24.81529,94.088195,1,0,3,Bombing/Explosion,4,Military,Manipur Naga People's Army (MNPA),6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201401040052,2014,1,4,19,Bangladesh,6,South Asia,24.278531,88.751805,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040053,2014,1,4,19,Bangladesh,6,South Asia,24.278531,88.751805,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040054,2014,1,4,19,Bangladesh,6,South Asia,24.092858,89.359252,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,2,0,1,3,Minor (likely < $1 million)
201401040055,2014,1,4,19,Bangladesh,6,South Asia,22.849681,91.393846,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040056,2014,1,4,19,Bangladesh,6,South Asia,22.849658,91.39381,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040058,2014,1,4,19,Bangladesh,6,South Asia,22.849651,91.394151,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040063,2014,1,4,19,Bangladesh,6,South Asia,24.460489,90.866653,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040064,2014,1,4,19,Bangladesh,6,South Asia,24.460489,90.866653,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040065,2014,1,4,19,Bangladesh,6,South Asia,24.460489,90.866653,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040066,2014,1,4,19,Bangladesh,6,South Asia,24.427145,89.931121,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040067,2014,1,4,19,Bangladesh,6,South Asia,24.427145,89.931121,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040068,2014,1,4,19,Bangladesh,6,South Asia,24.427145,89.931121,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040071,2014,1,4,19,Bangladesh,6,South Asia,23.870348,89.915978,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040072,2014,1,4,19,Bangladesh,6,South Asia,23.837506,89.787257,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040073,2014,1,4,19,Bangladesh,6,South Asia,23.837506,89.787257,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040074,2014,1,4,19,Bangladesh,6,South Asia,23.23843,91.12331,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040075,2014,1,4,19,Bangladesh,6,South Asia,23.23843,91.12331,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040076,2014,1,4,19,Bangladesh,6,South Asia,23.23843,91.12331,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040077,2014,1,4,19,Bangladesh,6,South Asia,24.035177,91.127257,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040081,2014,1,4,19,Bangladesh,6,South Asia,22.159427,90.119766,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040082,2014,1,4,19,Bangladesh,6,South Asia,22.159427,90.119766,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040083,2014,1,4,19,Bangladesh,6,South Asia,22.158791,90.11636,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040084,2014,1,4,19,Bangladesh,6,South Asia,22.166626,90.280787,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040089,2014,1,4,19,Bangladesh,6,South Asia,24.645894,89.248011,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040120,2014,1,4,19,Bangladesh,6,South Asia,22.101585,92.076281,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040122,2014,1,4,19,Bangladesh,6,South Asia,25.307408,89.527481,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040123,2014,1,4,19,Bangladesh,6,South Asia,25.307408,89.527481,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040124,2014,1,4,19,Bangladesh,6,South Asia,25.307408,89.527481,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040125,2014,1,4,19,Bangladesh,6,South Asia,25.307408,89.527481,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401040146,2014,1,4,19,Bangladesh,6,South Asia,23.134618,90.914782,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,13,Unknown,1,0,0,0,1,3,Minor (likely < $1 million)
201401040170,2014,1,4,153,Pakistan,6,South Asia,30.12,67.01,1,0,3,Bombing/Explosion,19,Transportation,Baloch Republican Army (BRA),6,Explosives/Bombs/Dynamite,1,0,9,0,-9,,
201401040171,2014,1,4,4,Afghanistan,6,South Asia,33.067612,68.066948,1,0,2,Armed Assault,3,Police,Taliban,5,Firearms,15,15,,,0,,
201401040172,2014,1,4,19,Bangladesh,6,South Asia,22.330391,91.82518,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,-9,,
201401040173,2014,1,4,19,Bangladesh,6,South Asia,22.330391,91.82518,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,-9,,
201401040174,2014,1,4,19,Bangladesh,6,South Asia,24.478715,89.136041,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,-9,,
201401040175,2014,1,4,19,Bangladesh,6,South Asia,24.478715,89.136041,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,-9,,
201401040176,2014,1,3,228,Yemen,10,Middle East & North Africa,14.411904,44.83844,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,2,0,,0,1,3,Minor (likely < $1 million)
201401040178,2014,1,4,110,Lebanon,10,Middle East & North Africa,34.439478,35.833427,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,Unknown,8,Incendiary,0,0,0,0,1,4,Unknown
201401040182,2014,1,4,153,Pakistan,6,South Asia,27.73292,64.800704,1,0,3,Bombing/Explosion,1,Business,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201401040183,2014,1,4,153,Pakistan,6,South Asia,30.183419,66.999038,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201401040186,2014,1,4,19,Bangladesh,6,South Asia,24.410962,88.966346,1,0,7,Facility/Infrastructure Attack,19,Transportation,Bangladesh Nationalist Party (BNP),8,Incendiary,0,0,10,0,1,3,Minor (likely < $1 million)
201401040191,2014,1,4,4,Afghanistan,6,South Asia,33.551708,68.420464,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,1,0,1,0,1,3,Minor (likely < $1 million)
201401040192,2014,1,4,4,Afghanistan,6,South Asia,33.93911,67.709953,1,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,2,2,0,0,0,,
201401040193,2014,1,4,153,Pakistan,6,South Asia,24.861462,67.009939,1,0,2,Armed Assault,1,Business,Unknown,5,Firearms,3,0,5,0,1,3,Minor (likely < $1 million)
201401040194,2014,1,4,153,Pakistan,6,South Asia,24.949956,66.96674,1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,2,0,1,0,1,3,Minor (likely < $1 million)
201401040198,2014,1,4,228,Yemen,10,Middle East & North Africa,13.838205,45.836225,1,0,2,Armed Assault,17,Terrorists/Non-State Militia,Huthis,5,Firearms,2,2,0,0,0,,
201401040199,2014,1,4,153,Pakistan,6,South Asia,24.861462,67.009939,1,0,2,Armed Assault,1,Business,Unknown,5,Firearms,3,0,0,0,1,3,Minor (likely < $1 million)
201401040200,2014,1,4,153,Pakistan,6,South Asia,32.988889,70.605556,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201401040202,2014,1,4,153,Pakistan,6,South Asia,32.957787,70.607301,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201401050004,2014,1,5,182,Somalia,11,Sub-Saharan Africa,2.78,45.5008,1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives/Bombs/Dynamite,0,0,1,0,1,3,Minor (likely < $1 million)
201401050006,2014,1,4,182,Somalia,11,Sub-Saharan Africa,10.923889,47.855,1,0,9,Unknown,4,Military,Muslim Fundamentalists,13,Unknown,5,0,,0,1,4,Unknown
201401050012,2014,1,5,160,Philippines,5,Southeast Asia,7.025482,124.562781,1,0,2,Armed Assault,14,Private Citizens & Property,Bangsamoro Islamic Freedom Movement (BIFM),6,Explosives/Bombs/Dynamite,1,1,0,0,0,,
201401050013,2014,1,5,182,Somalia,11,Sub-Saharan Africa,2.033333,45.35,1,0,2,Armed Assault,2,Government (General),Al-Shabaab,5,Firearms,0,0,0,0,1,3,Minor (likely < $1 million)
201401050016,2014,1,5,95,Iraq,10,Middle East & North Africa,33.411707,44.432341,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,1,0,0,0,1,3,Minor (likely < $1 million)
201401050017,2014,1,5,95,Iraq,10,Middle East & North Africa,33.411707,44.432341,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,4.5,0,12.5,0,-9,,
201401050018,2014,1,5,95,Iraq,10,Middle East & North Africa,33.411707,44.432341,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,4.5,0,12.5,0,-9,,
201401050019,2014,1,5,95,Iraq,10,Middle East & North Africa,33.378204,44.425436,1,0,3,Bombing/Explosion,19,Transportation,Unknown,6,Explosives/Bombs/Dynamite,0,0,2,0,1,3,Minor (likely < $1 million)
201401050030,2014,1,5,95,Iraq,10,Middle East & North Africa,35.477726,44.392952,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,1,0,1,3,Minor (likely < $1 million)
201401050031,2014,1,5,95,Iraq,10,Middle East & North Africa,33.328845,44.410768,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,1,0,4,0,1,3,Minor (likely < $1 million)
201401050032,2014,1,5,95,Iraq,10,Middle East & North Africa,36.204391,42.263546,1,0,3,Bombing/Explosion,1,Business,Unknown,6,Explosives/Bombs/Dynamite,2,0,0,0,-9,,
201401050035,2014,1,5,95,Iraq,10,Middle East & North Africa,35.494847,43.097163,1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,0,0,4,0,0,,
201401050036,2014,1,5,95,Iraq,10,Middle East & North Africa,35.797349,43.294201,1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,2,0,1,0,-9,,
201401050037,2014,1,5,113,Libya,10,Middle East & North Africa,32.879011,13.188293,1,0,6,Hostage Taking (Kidnapping),4,Military,Unknown,13,Unknown,0,0,0,0,0,,
201401050041,2014,1,5,95,Iraq,10,Middle East & North Africa,34.016389,44.145278,1,0,2,Armed Assault,4,Military,Unknown,5,Firearms,0,0,0.5,0,1,3,Minor (likely < $1 million)
201401050042,2014,1,5,95,Iraq,10,Middle East & North Africa,34.016389,44.145278,1,0,2,Armed Assault,4,Military,Unknown,5,Firearms,0,0,0.5,0,0,,
201401050043,2014,1,5,95,Iraq,10,Middle East & North Africa,33.325,44.422,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,0,0,4,0,-9,,
201401050045,2014,1,5,95,Iraq,10,Middle East & North Africa,33.983148,44.555813,1,0,2,Armed Assault,1,Business,Unknown,5,Firearms,6,0,0,0,1,3,Minor (likely < $1 million)
201401050046,2014,1,6,228,Yemen,10,Middle East & North Africa,14.764093,49.606526,1,0,3,Bombing/Explosion,21,Utilities,Tribesmen,6,Explosives/Bombs/Dynamite,0,0,0,0,1,4,Unknown
201401050047,2014,1,5,19,Bangladesh,6,South Asia,25.981503,88.357329,1,0,2,Armed Assault,2,Government (General),Unknown,9,Melee,1,0,0,0,0,,
201401050052,2014,1,4,19,Bangladesh,6,South Asia,24.278075,88.751919,1,0,7,Facility/Infrastructure Attack,2,Government (General),Unknown,8,Incendiary,0,0,0,0,1,3,Minor (likely < $1 million)
201401050054,2014,1,5,95,Iraq,10,Middle East & North Africa,33.385873,44.452744,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,5,0,10,0,0,,
201401050055,2014,1,5,95,Iraq,10,Middle East & North Africa,33.325,44.422,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,3,0,6,0,-9,,
201401050056,2014,1,5,41,Central African Republic,11,Sub-Saharan Africa,4.36667,18.53333,1,0,3,Bombing/Explosion,7,Government (Diplomatic),Unknown,6,Explosives/Bombs/Dynamite,0,0,4,0,-9,,
201401050059,2014,1,5,19,Bangladesh,6,South Asia,25.654346,88.915672,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,1,0,6,0,1,3,Minor (likely < $1 million)
201401050060,2014,1,5,19,Bangladesh,6,South Asia,23.709921,90.407143,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,2,0,1,3,Minor (likely < $1 million)
201401050061,2014,1,5,19,Bangladesh,6,South Asia,24.541667,91.333333,1,0,2,Armed Assault,2,Government (General),Unknown,8,Incendiary,0,0,2,0,-9,,
201401050062,2014,1,5,19,Bangladesh,6,South Asia,23.709921,90.407143,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,0,0,1,0,-9,,
201401050066,2014,1,5,95,Iraq,10,Middle East & North Africa,33.344565,44.385183,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,2,0,4,0,0,,
201401050067,2014,1,5,95,Iraq,10,Middle East & North Africa,36.34,43.13,1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,1,0,3,0,0,,
201401050075,2014,1,5,147,Nigeria,11,Sub-Saharan Africa,4.530027,6.312793,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,Unknown,5,Firearms,0,0,0,0,0,,
201401050081,2014,1,5,167,Russia,9,Eastern Europe,43.25,46.583333,1,0,3,Bombing/Explosion,1,Business,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201401050082,2014,1,5,167,Russia,9,Eastern Europe,55.755826,37.6173,1,0,8,Unarmed Assault,14,Private Citizens & Property,Unknown,8,Incendiary,0,0,1,0,1,3,Minor (likely < $1 million)
201401050083,2014,1,5,153,Pakistan,6,South Asia,34.150928,71.735939,0,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201401050084,2014,1,5,153,Pakistan,6,South Asia,29.141517,69.100693,1,0,3,Bombing/Explosion,21,Utilities,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,4,Unknown
201401050085,2014,1,5,4,Afghanistan,6,South Asia,33.284046,62.316406,1,0,2,Armed Assault,4,Military,Taliban,5,Firearms,0,0,0,0,1,4,Unknown
201401050086,2014,1,5,153,Pakistan,6,South Asia,24.861462,67.009939,1,0,2,Armed Assault,3,Police,Tehrik-i-Taliban Pakistan (TTP),6,Explosives/Bombs/Dynamite,2,0,0,0,1,3,Minor (likely < $1 million)
201401050087,2014,1,5,153,Pakistan,6,South Asia,24.9059,66.970118,1,0,2,Armed Assault,22,Violent Political Party,Unknown,5,Firearms,1,0,0,0,0,,
201401050088,2014,1,5,104,Kenya,11,Sub-Saharan Africa,-4.320864,39.573348,0,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,0,,
201401060002,2014,1,6,147,Nigeria,11,Sub-Saharan Africa,10.516667,7.433333,1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,4,0,0,0,1,3,Minor (likely < $1 million)
201401060005,2014,1,6,182,Somalia,11,Sub-Saharan Africa,2.033333,45.35,1,0,2,Armed Assault,4,Military,Al-Shabaab,5,Firearms,1,0,0,0,-9,,
201401060006,2014,1,6,205,Thailand,5,Southeast Asia,6.73666,101.285938,1,0,2,Armed Assault,2,Government (General),Unknown,5,Firearms,0,0,1,0,1,3,Minor (likely < $1 million)
201401060007,2014,1,6,95,Iraq,10,Middle East & North Africa,34.881284,44.624378,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,0,0,2,0,-9,,
201401060008,2014,1,6,95,Iraq,10,Middle East & North Africa,35.494846,43.097162,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives/Bombs/Dynamite,0,0,4,0,0,,
201401060009,2014,1,6,95,Iraq,10,Middle East & North Africa,34.881284,44.624378,1,0,3,Bombing/Explosion,22,Violent Political Party,Unknown,6,Explosives/Bombs/Dynamite,0,0,4,0,-9,,
201401060010,2014,1,6,95,Iraq,10,Middle East & North Africa,35.32626,43.7672,1,1,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,1,1,3,0,-9,,
201401060016,2014,1,6,95,Iraq,10,Middle East & North Africa,36.272751,43.161176,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,1,0,0,,
201401060018,2014,1,6,95,Iraq,10,Middle East & North Africa,36.342818,43.133214,1,0,3,Bombing/Explosion,3,Police,Islamic State of Iraq and the Levant (ISIL),6,Explosives/Bombs/Dynamite,0,0,3,0,1,3,Minor (likely < $1 million)
201401060019,2014,1,6,95,Iraq,10,Middle East & North Africa,33.292235,44.064583,1,0,2,Armed Assault,4,Military,Unknown,5,Firearms,2,0,3,0,0,,
201401060020,2014,1,7,95,Iraq,10,Middle East & North Africa,33.324217,44.474287,1,0,2,Armed Assault,1,Business,Unknown,5,Firearms,12,0,0,0,0,,
201401060021,2014,1,6,95,Iraq,10,Middle East & North Africa,36.34,43.13,1,0,2,Armed Assault,3,Police,Unknown,5,Firearms,1,0,0,0,0,,
201401060022,2014,1,6,113,Libya,10,Middle East & North Africa,32.116667,20.066667,1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives/Bombs/Dynamite,1,0,,0,1,3,Minor (likely < $1 million)
201401060023,2014,1,6,147,Nigeria,11,Sub-Saharan Africa,9.516667,8.7,1,0,2,Armed Assault,14,Private Citizens & Property,Fulani Militants,5,Firearms,34,0,24,0,1,4,Unknown
201401060025,2014,1,6,95,Iraq,10,Middle East & North Africa,35.271638,43.915486,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201401060026,2014,1,6,95,Iraq,10,Middle East & North Africa,35.271901,43.909779,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
201401060027,2014,1,6,95,Iraq,10,Middle East & North Africa,35.27113,43.914757,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives/Bombs/Dynamite,0,0,0,0,1,3,Minor (likely < $1 million)
